AAPL.Close,AXP.Close,BA.Close,CAT.Close,CSCO.Close,CVX.Close,DIS.Close,GE.Close,GS.Close,HD.Close,IBM.Close,INTC.Close,JNJ.Close,JPM.Close,KO.Close,MCD.Close,MMM.Close,MRK.Close,MSFT.Close,NKE.Close,PFE.Close,PG.Close,TRV.Close,UNH.Close,UTX.Close,V.Close,VZ.Close,WMT.Close,XOM.Close,DWDP.Close,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171.050003,97.860001,271.380005,141.520004,37.599998,119.510002,105.25,17.879999,248.949997,180.419998,154.759995,44.68,139.979996,104.790001,45.970001,172.869995,241.149994,55.869999,84.260002,59.880001,36.349998,90.360001,136.210007,226.779999,120.120003,110.730003,51.25,97.349998,83.459999,71.010002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169.800003,98.589996,277.970001,141.5,37.720001,120.839996,110.220001,17.950001,250.649994,184.899994,156.460007,44.490002,139.009995,106.949997,46.23,170.649994,239.259995,56.220001,81.080002,60.099998,36.060001,91.410004,136.360001,221.419998,120.040001,107.43,51.720001,97.010002,83.57,72.129997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169.639999,98.709999,275.540009,140.139999,37.310001,120.389999,107.220001,17.76,248.330002,182.850006,155.350006,43.439999,139.669998,105.720001,46.259998,172.990005,238.259995,55.77,81.589996,60.419998,35.630001,91.400002,135.320007,220.089996,120.290001,108.580002,50.919998,97.830002,82.889999,71.540001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169.009995,98.209999,278.269989,140.339996,37.41,119.610001,105.459999,17.66,245.949997,180.800003,154.100006,43.450001,141.059998,104.93,46.450001,173.479996,238.669998,54.349998,82.779999,59.720001,35.560001,91.25,135.360001,219.940002,121.199997,109.739998,50.68,97.279999,82.279999,71.080002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169.320007,98.580002,281.970001,142.889999,37.400002,119.629997,105.260002,17.709999,248.559998,182,153.570007,43.080002,140.009995,104.620003,45.779999,172.910004,240.300003,54.77,82.489998,60.599998,35.5,90.099998,134.210007,220.149994,122.400002,111.400002,50.419998,96.779999,82.550003,71.370003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169.369995,98.550003,285.899994,143.860001,37.610001,119.919998,104.230003,17.709999,250.350006,183.410004,154.809998,43.349998,140.589996,105.93,45.310001,173.149994,238.130005,55.57,84.160004,61.299999,35.740002,90.370003,133.75,223.910004,122.809998,112.599998,51.09,96.550003,82.660004,70.730003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172.669998,99,283.160004,143.770004,37.959999,120.419998,106.830002,17.65,250.130005,182.25,155.410004,43.66,141.139999,105.620003,45.330002,173.25,239.300003,56.34,85.230003,61.91,36.209999,90.230003,133.160004,222.770004,123.300003,112.370003,51.84,96.93,83.029999,70.809998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171.699997,99.370003,289.940002,143.419998,37.91,119.68,107.43,17.91,257.679993,181.800003,156.740005,43.330002,142.600006,106.849998,45.290001,172.229996,236.580002,57.07,85.580002,62.169998,36.580002,89.849998,134.350006,222.490005,123.480003,113.459999,53.189999,96.699997,82.760002,70.790001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172.270004,97.779999,291.839996,148.570007,38.150002,119.93,107.610001,17.76,255.559998,183.029999,153.910004,43.34,142.889999,105.510002,45.900002,173.550003,239.110001,56.91,85.349998,64.300003,36.639999,90.879997,133.559998,224.350006,124.300003,113.309998,52.889999,97.760002,83.120003,70.559998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172.220001,97.150002,293.880005,146.279999,37.900002,119.529999,110.57,17.639999,255.479996,182.130005,154,43.259998,141.649994,104.660004,46.029999,173.139999,238.080002,56.009998,84.690002,64.529999,36.459999,91,132.580002,221.25,123.760002,112.919998,52.34,97.129997,82.900002,70.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173.970001,98.519997,293.940002,146.690002,38.189999,119.730003,111.269997,17.82,257.170013,182.580002,152.5,44.560001,142.460007,106.139999,46.189999,174.059998,238,56.240002,86.849998,64.790001,37.200001,91.889999,134.889999,221.820007,126.169998,113.82,52.669998,97.110001,83.029999,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176.419998,99.68,296.140015,149.770004,38.48,119.699997,111.029999,17.76,260.019989,184.729996,153.330002,46.259998,141.800003,106.959999,45.93,174.199997,238.419998,56.220001,86.379997,64.809998,37.130001,91.879997,135.210007,222.669998,126.709999,113.550003,53.25,97.900002,82.940002,71.389999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174.539993,99.150002,297.25,150.910004,38.299999,119.839996,111.809998,17.59,256.480011,185.979996,153.229996,47.040001,141.779999,106.510002,46.130001,173.389999,238.389999,56.23,85.830002,64.239998,36.939999,91.68,135.539993,222.039993,126.779999,112.139999,52.830002,98.800003,82.440002,71.419998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174.350006,98.510002,297.899994,152.520004,38.740002,120.889999,109.690002,17.450001,255.179993,187.309998,152.949997,47.560001,141.160004,106.139999,46.080002,172.169998,236.919998,56.110001,85.519997,63.59,36.459999,91.529999,135.259995,222.380005,127,112.120003,52.77,98.75,82.870003,71.269997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175.009995,98.5,295.029999,154.639999,38.529999,124.82,109.57,17.469999,261.01001,188.080002,151.5,46.759998,141.059998,107.830002,45.599998,171.850006,234.779999,56.599998,85.5,64.769997,36.240002,91.669998,134.440002,221.690002,127.309998,112.410004,53.009998,98.059998,83.849998,71.639999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175.009995,98.739998,295.100006,155.75,38.549999,124.980003,108.669998,17.5,258.970001,188.130005,152.5,46.700001,140.119995,107.449997,45.59,171.419998,234.729996,56.360001,85.510002,63.290001,36.139999,92.129997,134.389999,220,127.230003,112.690002,53.189999,98.209999,83.970001,72.110001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170.570007,98.57,295.359985,156.440002,38.48,125.980003,108.120003,17.43,257.720001,190.360001,152.830002,46.080002,140.089996,107.019997,45.810001,171.289993,235.449997,56.34,85.400002,63.650002,36.209999,92.480003,134.779999,219.600006,127.139999,112.989998,53.220001,99.160004,83.980003,71.440002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170.600006,99.129997,295.619995,157.520004,38.560001,125.550003,107.639999,17.379999,255.949997,190.190002,153.130005,46.110001,140.570007,107.220001,45.93,172.669998,236.199997,56.34,85.709999,62.950001,36.330002,92.099998,134.770004,220.419998,127.580002,114.019997,53.279999,99.260002,83.900002,71.440002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171.080002,99.699997,296.350006,158.419998,38.59,125.580002,107.769997,17.360001,256.5,189.779999,154.039993,46.220001,140.559998,107.790001,45.720001,173.100006,235.720001,56.599998,85.720001,62.950001,36.369999,92.07,135.660004,222.770004,128.119995,114.349998,53.43,99.400002,84.019997,71.510002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169.229996,99.309998,294.910004,157.580002,38.299999,125.190002,107.510002,17.450001,254.759995,189.529999,153.419998,46.16,139.720001,106.940002,45.880001,172.119995,235.369995,56.27,85.540001,62.549999,36.220001,91.879997,135.639999,220.460007,127.57,114.019997,52.93,98.75,83.639999,71.220001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
